SMILES
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C2=CC=C(C(=O)O)C=C2)C=C1
O=C(O)C1=CC=C(C2=CC=C(C(=O)O)C=C2)C=C1
O=C(O)C1=CC=C(C2=CC=C(C(=O)O)C=C2)C=C1
O=C(O)C1=CC=C(C2=CC=C(C(=O)O)C=C2)C=C1
CC1=NC=CN1
CC1=NC=CN1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
NC1=C(C=O)C=CC(C(=O)O)=C1
CC1=CNC=CN1
CC1=CNC=CN1
CC1=CNC=CN1
CC1=CNC=CN1
CC1=CNC=CN1
O=C(O)C1=CC=C(C2=CC=C(C3=CC(C4=CC=C(C5=CC=C(C(=O)O)C=C5)C=C4)=CC(C4=CC=C(C5=CC=C(C(=O)O)C=C5)C=C4)=C3)C=C2)C=C1
O=C(O)C1=CC=C(C2=CC(C3=CC=C(C(=O)O)C=C3)=CC(C3=CC=C(C(=O)O)C=C3)=C2)C=C1
O=C(O)C1=CC(C(=O)O)=CC(C(=O)O)=C1
CC(=O)C1=CC=C(C(=O)O)C=C1
CC(=O)C1=CC=C(C(=O)O)C=C1
CC(=O)C1=CC=C(C(=O)O)C=C1
CC(=O)C1=CC=C(C(=O)O)C=C1
CC(=O)C1=CC=C(C(=O)O)C=C1
CC(=O)C1=CC=C(C(=O)O)C=C1
CC(=O)C1=CC=C(C(=O)O)C=C1
CC(=O)C1=CC=C(C(=O)O)C=C1
CC(=O)C1=CC=C(C(=O)O)C=C1
CC(=O)C1=CC=C(C(=O)O)C=C1
CC(=O)C1=CC=C(C(=O)O)C=C1
CC(=O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(/C2=C3\C=CC(=N3)/C(C3=CC=C(C(=O)O)C=C3)=C3/C=C/C(=C(\C4=CC=C(C(=O)O)C=C4)C4=N/C(=C(/C5=CC=C(C(=O)O)C=C5)C5=CC=C2N5)C=C4)N3)C=C1
O=C(O)C1=CC=C(/C2=C3\C=CC(=N3)/C(C3=CC=C(C(=O)O)C=C3)=C3/C=C/C(=C(\C4=CC=C(C(=O)O)C=C4)C4=N/C(=C(/C5=CC=C(C(=O)O)C=C5)C5=CC=C2N5)C=C4)N3)C=C1
O=C(O)C1=CC=C(/C2=C3\C=CC(=N3)/C(C3=CC=C(C(=O)O)C=C3)=C3/C=C/C(=C(\C4=CC=C(C(=O)O)C=C4)C4=N/C(=C(/C5=CC=C(C(=O)O)C=C5)C5=CC=C2N5)C=C4)N3)C=C1
O=C(O)C1=CC=C(/C2=C3\C=CC(=N3)/C(C3=CC=C(C(=O)O)C=C3)=C3/C=C/C(=C(\C4=CC=C(C(=O)O)C=C4)C4=N/C(=C(/C5=CC=C(C(=O)O)C=C5)C5=CC=C2N5)C=C4)N3)C=C1
O=C(O)C1=CC=C(/C2=C3\C=CC(=N3)/C(C3=CC=C(C(=O)O)C=C3)=C3/C=C/C(=C(\C4=CC=C(C(=O)O)C=C4)C4=N/C(=C(/C5=CC=C(C(=O)O)C=C5)C5=CC=C2N5)C=C4)N3)C=C1
O=C([O-])C1=CC=CC=C1.[Na+]
O=C([O-])C1=CC=CC=C1.[Na+]
O=C([O-])C1=CC=CC=C1.[Na+]
O=C([O-])C1=CC=CC=C1.[Na+]
CC1=CNC=CN1
CC1=CNC=CN1
CC1=CNC=CN1
CC1=CNC=CN1
[H]/C(C(=O)O)=C(/[H])C(=O)O
[H]/C(C(=O)O)=C(/[H])C(=O)O
[H]/C(C(=O)O)=C(/[H])C(=O)O
CC1=CNC=CN1
CC1=CNC=CN1
CC1=CNC=CN1
CC1=CNC=CN1
CC1=CNC=CN1
CC1=CNC=CN1
CC1=CNC=CN1
CC1=CNC=CN1
NC1=CC(C(=O)O)=CC=C1C(=O)O
NC1=CC(C(=O)O)=CC=C1C(=O)O
C1=CC=C2NC=NC2=C1
C1=CC=C2NC=NC2=C1
O=C(O)C1=CC(C(=O)O)=CC(C(=O)O)=C1
O=C(O)C1=CC(C(=O)O)=CC(C(=O)O)=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
[C-]#C.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe].[K+].[K+].[K+]
[C-]#C.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe].[K+].[K+].[K+]
[C-]#C.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe].[K+].[K+].[K+]
[C-]#C.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe].[K+].[K+].[K+]
[C-]#C.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe].[K+].[K+].[K+]
[C-]#C.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe].[K+].[K+].[K+]
[C-]#C.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe].[K+].[K+].[K+]
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC=C(C(=O)O)C=C1
O=C(O)C1=CC(C(=O)O)=C(C(=O)O)C=C1C(=O)O
O=C(O)C1=CC(C(=O)O)=C(C(=O)O)C=C1C(=O)O
O=C(O)C1=CC(C(=O)O)=C(C(=O)O)C=C1C(=O)O
NC(N)=O
NC(N)=O
NC(N)=O
NC(N)=O
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
CCC(C)(F)F
CCC(C)(F)F
CCC(C)(F)F
