SMILES
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
O=C(O)C1=CC=CC1[Fe]C1C=CC=C1
O=C(O)C1=CC=CC1[Fe]C1C=CC=C1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
[O]
[O]
[O]
[O]
CCCCCCCCCCCCCCC[Si](COC)(OC)OC
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
OO
OO
OO
OO
COC1=CC=C(O)C=C1
COC1=CC=C(O)C=C1
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[H]C(=O)C1=CC=C(C([H])=O)C=C1
[H]C(=O)C1=CC=C(C([H])=O)C=C1
[H]C(=O)C1=CC=C(C([H])=O)C=C1
[H]C(=O)C1=CC=C(C([H])=O)C=C1
O=CC1=C(F)C(F)=C(C=O)C(F)=C1F
O=CC1=C(F)C(F)=C(C=O)C(F)=C1F
O=CC1=C(F)C(F)=C(C=O)C(F)=C1F
O=CC1=C(F)C(F)=C(C=O)C(F)=C1F
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
OCC(O)CO
OCC(O)CO
OCC(O)CO
OCC(O)CO
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
O=CC1=CNN=C1
O=CC1=CNN=C1
O=CC1=CNN=C1
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[Se]
[Se]
[Se]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
[O]
